"date","lfalls","seneca","goose","mon_jug","por","shen_mill","antietam","opequon","conoco","hanc","cacapon","sideling","paw","town","sbr","patterson","nbp_cumb","wills","luke","barnum","bloomington","kitzmiller","barton","jrr_level","sav_level","edwards_level","bennett","unity","cattail","hawlings","cedar"
"2019-11-10 02:00:00",3980,83.2,58.7,412,3520,985,179,94,259,1050,128,7.83,879,14.6,334,24.9,314,55.8,241,170,58.2,90.6,8.69,1429.16,1431.94,3.78,27.5,16,16.5,14.8,15.4
"2019-11-10 03:00:00",3980,83.2,58.7,408,3490,1000,177,94,255,1050,128,7.83,872,15.2,334,24.9,314,57.1,241,170,58.2,88.8,8.69,1429.15,1431.92,3.77,27.5,16.5,16.5,14.8,15.4
"2019-11-10 04:00:00",3920,81.1,58.7,404,3460,1030,177,94,255,1050,128,7.83,872,14.6,334,24.9,307,55.8,238,173,58.2,88.8,8.69,1429.12,1431.9,3.77,27.5,16,16.5,14.8,15.4
"2019-11-10 05:00:00",3860,78.9,58.7,404,3460,1050,177,92.7,255,1040,128,7.47,872,14.6,334,24.9,307,55.8,241,173,58.2,88.8,8.24,1429.1,1431.89,3.77,27.5,16.5,16.5,14.8,15.4
"2019-11-10 06:00:00",3860,74.8,58.7,400,3460,1090,174,91.4,255,1040,126,7.47,872,14.6,334,24.9,307,55.8,238,173,58.2,88.8,8.24,1429.14,1431.87,3.77,27.5,16.5,16.5,14.8,15.4
"2019-11-10 07:00:00",3860,72.8,58.7,396,3410,1130,174,90.1,252,1040,126,7.47,866,14.6,334,24.9,314,55.8,241,173,58.2,86.9,8.24,1429.13,1431.84,3.77,27.5,15.9,16.5,14.8,15.4
"2019-11-10 08:00:00",3860,70.8,58.7,396,3380,1350,174,91.4,252,1030,126,7.47,866,14.6,334,24.9,314,55.8,241,170,58.2,86.9,8.24,1429.04,1431.83,3.76,27.5,16.5,16.5,14.8,15.4
"2019-11-10 09:00:00",3800,68.8,55.4,396,3300,1360,174,91.4,252,1030,126,7.83,860,14.6,329,24.9,314,55.8,241,173,58.2,86.9,8.24,1429.01,1431.83,3.77,27.5,17.1,16,14.8,15.4
"2019-11-10 10:00:00",3800,66.8,55.4,392,3240,1280,174,94,252,1030,126,7.47,860,14.6,329,24.9,307,55.8,241,173,58.2,86.9,8.24,1429.05,1431.81,3.77,27.5,17.1,16,14.8,15.4
"2019-11-10 11:00:00",3800,66.8,55.4,392,3190,1250,171,94,249,1020,126,7.47,860,14.6,325,24.9,307,55.8,241,170,58.2,86.9,8.24,1428.97,1431.79,3.77,27.5,17.1,16,14.8,15.4
"2019-11-10 12:00:00",3800,66.8,55.4,388,3130,1230,171,92.7,249,1020,123,7.47,860,14.6,325,24.9,307,54.5,241,229,58.2,86.9,8.24,1428.99,1431.77,3.76,27.5,17.1,16,14.8,15.4
"2019-11-10 13:00:00",3860,72.8,55.4,388,3110,1200,171,94,249,1020,123,7.47,860,14.6,325,24.9,307,54.5,241,229,58.2,86.9,8.24,1428.97,1431.75,3.76,27.5,17.1,16.5,14.1,15.4
"2019-11-10 14:00:00",3800,74.8,55.4,388,3080,1180,171,91.4,246,1020,123,7.47,860,14.6,321,24.9,307,54.5,241,229,58.2,86.9,8.24,1428.89,1431.73,3.76,27.5,16.5,16.5,14.8,15.4
"2019-11-10 15:00:00",3740,85.4,55.4,388,3110,1150,171,92.7,246,1020,123,7.12,860,14.6,321,24.2,307,54.5,289,225,58.2,86.9,8.24,1428.98,1431.72,3.75,27.5,17.1,16.5,14.1,15.4
"2019-11-10 16:00:00",3800,87.3,55.4,388,3130,1120,169,94,246,1020,123,7.12,854,14.6,321,24.9,307,54.5,296,229,58.2,86.9,8.24,1428.98,1431.7,3.74,27.5,16.5,16.5,14.8,15.4
"2019-11-10 17:00:00",3800,87.3,55.4,388,3190,1080,169,94,246,1020,123,7.12,854,14,321,24.2,307,54.5,293,225,58.2,86.9,8.24,1429.01,1431.68,3.73,27.5,16.5,16.5,14.8,14.8
"2019-11-10 18:00:00",3800,87.3,55.4,388,3220,861,169,91.4,246,1020,123,7.12,847,14.6,321,24.2,307,53.2,293,225,58.2,86.9,8.24,1428.98,1431.67,3.72,27.5,16.5,16.5,14.8,14.8
"2019-11-10 19:00:00",3800,87.3,55.4,384,3220,819,169,90.1,243,1020,123,6.78,847,14,321,24.2,307,53.2,293,225,58.2,86.9,8.24,1428.9,1431.66,3.71,27.5,17.1,16.5,14.8,14.8
"2019-11-10 20:00:00",3740,85.4,55.4,380,3220,886,169,91.4,243,1010,123,7.12,841,14.6,321,24.2,307,53.2,293,225,58.2,86.9,8.24,1428.87,1431.64,3.69,27.5,17.1,16.5,14.1,14.8
"2019-11-10 21:00:00",3740,83.2,55.4,380,3220,904,171,91.4,240,1010,123,7.12,841,14.6,321,24.2,307,53.2,293,225,58.2,86.9,8.24,1428.83,1431.62,3.68,27.5,16.5,16.5,14.8,14.8
"2019-11-10 22:00:00",3740,81.1,55.4,376,3190,895,171,94,240,1010,123,7.12,841,14.6,321,24.2,307,53.2,293,225,58.2,86.9,8.24,1428.82,1431.61,3.67,27.5,15.9,16.5,14.8,14.8
"2019-11-10 23:00:00",3740,85.4,55.4,376,3190,886,171,94,240,1010,123,6.78,841,14,321,24.2,307,53.2,293,225,58.2,86.9,8.24,1428.76,1431.59,3.66,27.5,15.9,16,14.8,14.8
